link_midpoint,probability_left,real_coherence,imaginary_coherence
1.447500000000000142e+01,1.317966674450179368e-131,6.163944451140216696e-133,4.046588948953126926e-132
1.452500000000000036e+01,1.271263117540256752e-132,9.305010014380321867e-134,3.814847593075533055e-133
1.457500000000000107e+01,1.212879856209869908e-133,1.349083565210315193e-134,3.755262108332019293e-134
1.462500000000000000e+01,1.312745024717416078e-134,1.866112490805173702e-135,4.633850356594055772e-135
1.467500000000000071e+01,1.900974255150408445e-135,2.444552512735347426e-136,7.805040501030834176e-136
1.472500000000000142e+01,3.518958451384158014e-136,3.004428248420272985e-137,1.534911230531826859e-136
1.477500000000000036e+01,6.951540947150372985e-137,3.419111475699415610e-138,3.011353589047437587e-137
1.482500000000000107e+01,1.321311884793935405e-137,3.519136540989529125e-139,5.555211650516773868e-138
1.487500000000000000e+01,2.344958829066363829e-138,3.107258213414912085e-140,9.524858517807897514e-139
1.492500000000000071e+01,3.872966944859556885e-139,2.000728731696359626e-141,1.520771346440403863e-139
1.497500000000000142e+01,5.972542013998062339e-140,8.903649972406917727e-144,2.270419567250100529e-140
1.502500000000000036e+01,8.630840590188324993e-141,-2.645874829167550609e-143,3.179644613032593232e-141
1.507500000000000107e+01,1.171478006677879504e-141,-6.164960178342267283e-144,4.184438369851744719e-142
1.512500000000000000e+01,1.494976862105377444e-142,-1.041340401455279127e-144,5.177745857483224034e-143
1.517500000000000071e+01,1.794000746287888196e-143,-1.534959886601409847e-145,6.024159519652062384e-144
1.522500000000000142e+01,2.024194193446669291e-144,-2.100694615779285653e-146,6.591024167241295203e-145
1.527500000000000036e+01,2.148298265681798337e-145,-2.755817261922193553e-147,6.790413384531539217e-146
1.532500000000000107e+01,2.149871829179099269e-146,-3.524064948918525425e-148,6.620257689432170518e-147
1.537500000000000000e+01,2.044401048266688292e-147,-4.407874296236150073e-149,6.188608489228609596e-148
1.542500000000000071e+01,1.882857995191422734e-148,-5.349519402838411299e-150,5.709414222760593901e-149
1.547500000000000142e+01,1.746471822593889272e-149,-6.189950502103093079e-151,5.478182220320254394e-150
1.552500000000000036e+01,1.740287757181027401e-150,-6.629469344375419672e-152,5.868564396647512861e-151
1.557500000000000107e+01,2.004240193700948211e-151,-6.208113425119610068e-153,7.425535009716926828e-152
1.562500000000000000e+01,2.770325486836732493e-152,-4.344484181798916764e-154,1.115687042107627344e-152
1.567500000000000071e+01,4.499994806137113299e-153,-4.788824560042185626e-156,1.913106103349415655e-153
1.572500000000000142e+01,8.133338044128251889e-154,5.637930399968977259e-156,3.546402982239092850e-154
1.577500000000000036e+01,1.546739194915903339e-154,1.347827959852967048e-156,6.771128101650377154e-155
1.582500000000000107e+01,2.965357205779401626e-155,2.107366058980795178e-157,1.285754365186417782e-155
1.587500000000000000e+01,5.576422238588133430e-156,2.414629422770374565e-158,2.376957876330640985e-156
1.592500000000000071e+01,1.013286216074955512e-156,1.505633851789780780e-159,4.231234269765545734e-157
1.597500000000000142e+01,1.766881839991748488e-157,-1.835804354160754897e-160,7.219397252789055344e-158
1.602500000000000213e+01,2.949831309126152401e-158,-9.391608822522884402e-161,1.179398954386402775e-158
1.607499999999999929e+01,4.715761513617199231e-159,-2.360426960081711971e-161,1.846030571029648987e-159
1.612500000000000000e+01,7.227647159164874493e-160,-4.762756516880415845e-162,2.772392284241503962e-160
1.617500000000000071e+01,1.063752448531826157e-160,-8.528670727323748714e-163,4.001651689466951246e-161
1.622500000000000142e+01,1.506035552572634400e-161,-1.408845873775036803e-163,5.560814887832790296e-162
1.627500000000000213e+01,2.054567080494669793e-162,-2.188016337644537357e-164,7.452025954402706009e-163
1.632499999999999929e+01,2.705220263075939277e-163,-3.228774835620892917e-165,9.645704364985215637e-164
1.637500000000000000e+01,3.443115661871394465e-164,-4.556251404793510006e-166,1.207718252461424462e-164
1.642500000000000071e+01,4.242260392788985065e-165,-6.174165115494721138e-167,1.464787814273493587e-165
1.647500000000000142e+01,5.066674775516006137e-166,-8.058797026757117637e-168,1.723102490644405226e-166
1.652500000000000213e+01,5.872839181618397542e-167,-1.015799126089768014e-168,1.968098138035009542e-167
1.657499999999999929e+01,6.613034410576636120e-168,-1.239736912462217906e-169,2.184461997258249345e-168
1.662500000000000000e+01,7.239102953902941683e-169,-1.469392351280508164e-170,2.357352888609189993e-169
1.667500000000000071e+01,7.706346788791512379e-170,-1.697446011494649701e-171,2.473660679698079289e-170
1.672500000000000142e+01,7.977593737210776594e-171,-1.919377698980484639e-172,2.523359525866061664e-171
1.677500000000000213e+01,8.027713136632524138e-172,-2.134598556993577766e-173,2.501048874618499567e-172
1.682499999999999929e+01,7.848823788275929209e-173,-2.346309467877282481e-174,2.407699294083883313e-173
1.687500000000000000e+01,7.455980322381524621e-174,-2.559844776339709782e-175,2.252415086062801081e-174
1.692500000000000071e+01,6.892322069690506353e-175,-2.779795514636509585e-176,2.053754065681921690e-175
1.697500000000000142e+01,6.231830651421990873e-176,-3.006727646010961425e-177,1.839929155019012158e-176
1.702500000000000213e+01,5.577403497106807870e-177,-3.234607254181380906e-178,1.647191126774766865e-177
1.707499999999999929e+01,5.052289027457450396e-178,-3.449975117943767580e-179,1.515946822028086878e-178
1.712500000000000000e+01,4.784203827661409977e-179,-3.633446943142386126e-180,1.484702746920373825e-179
1.717500000000000071e+01,4.883490958497184547e-180,-3.763370755856483473e-181,1.582628572594265448e-180
1.722500000000000142e+01,5.418957085704300834e-181,-3.820711065928717227e-182,1.822199632264180077e-181
1.727500000000000213e+01,6.396784059171579736e-182,-3.793750777653444309e-183,2.193754747053122561e-182
1.732499999999999929e+01,7.748401843800031862e-183,-3.681200173958946319e-184,2.663698383102181513e-183
1.737500000000000000e+01,9.331990737076361067e-184,-3.492784273055912547e-185,3.177419898667546850e-184
1.742500000000000071e+01,1.094942431911453558e-184,-3.247174686690334389e-186,3.666912494874538991e-185
1.747500000000000142e+01,1.237662208036682406e-185,-2.967955517118026003e-187,4.061834575167651373e-186
1.752500000000000213e+01,1.340154656726149591e-186,-2.678868783273887241e-188,4.301743786078467290e-187
1.757499999999999929e+01,1.386165610618828359e-187,-2.399686993597946817e-189,4.346792096339381187e-188
1.762500000000000000e+01,1.367238254959311079e-188,-2.143710733118460260e-190,4.184475425634410965e-189
1.767500000000000071e+01,1.284032938745823976e-189,-1.917261132598836459e-191,3.831014613372079902e-190
1.772500000000000142e+01,1.145876513475384937e-190,-1.720873609967759094e-192,3.327311152820464133e-191
1.777500000000000213e+01,9.687443138031242263e-192,-1.551563593185844989e-193,2.730709480723628554e-192
1.782499999999999929e+01,7.722210760218429429e-193,-1.404070424782668325e-194,2.104887137500780062e-193
1.787500000000000000e+01,5.762940351381761950e-194,-1.282491380388653708e-195,1.509072582692827231e-194
1.792500000000000071e+01,3.980169429817103224e-195,-1.115971464167915434e-196,9.934037624249848625e-196
1.797500000000000142e+01,2.510709596436467312e-196,-1.375822849897661361e-197,6.053709397014523284e-197
