link_midpoint,probability_left,real_coherence,imaginary_coherence
3.657500000000000195e+00,7.342711105509600744e-16,6.209329773604722691e-16,5.102451228019409847e-17
3.662500000000000089e+00,5.286348021181383660e-16,4.466758383775913416e-16,3.673582928049661978e-17
3.667499999999999982e+00,3.799765451279540222e-16,3.208066425525570626e-16,2.640599157548332652e-17
3.672499999999999876e+00,2.726857213306084015e-16,2.300377787021150015e-16,1.895138478668363145e-17
3.677500000000000213e+00,1.953770602859798210e-16,1.646867360892146324e-16,1.357930688568377604e-17
3.682500000000000107e+00,1.397611294757191432e-16,1.177122485115263456e-16,9.713778803784791366e-18
3.687500000000000000e+00,9.981695912604826118e-17,8.400239163878749401e-17,6.937968147432132616e-18
3.692499999999999893e+00,7.117565256700971440e-17,5.985062422705640930e-17,4.947506505987210030e-18
3.697500000000000231e+00,5.067147136585247552e-17,4.257478370768468982e-17,3.522279788034456687e-18
3.702500000000000124e+00,3.601668973621339569e-17,3.023742980985646162e-17,2.503792471402421616e-18
3.707500000000000018e+00,2.555957099300684770e-17,2.144098551931279284e-17,1.776870726781291911e-18
3.712499999999999911e+00,1.810958132848615482e-17,1.517938271304255669e-17,1.258929526405784079e-18
3.717500000000000249e+00,1.281081869830643728e-17,1.072944359140270811e-17,8.906665483146242950e-19
3.722500000000000142e+00,9.048152925363226570e-18,7.572021032082224207e-18,6.291049584204226728e-19
3.727500000000000036e+00,6.380448698780933945e-18,5.335274196285784851e-18,4.436256768081899664e-19
3.732499999999999929e+00,4.492153427415327538e-18,3.753326277980074884e-18,3.123400059520822924e-19
3.737500000000000266e+00,3.157731510621090522e-18,2.636289550080346641e-18,2.196002286648090336e-19
3.742500000000000160e+00,2.216226056190570966e-18,1.848735163498449448e-18,1.541285989019597562e-19
3.747500000000000053e+00,1.552899949056090776e-18,1.294397947904197664e-18,1.079427801753836147e-19
3.752499999999999947e+00,1.086430386166268965e-18,9.049092873817318848e-19,7.556673786429647081e-20
3.757500000000000284e+00,7.589728350390334825e-19,6.316113292591814500e-19,5.281688254279325086e-20
3.762500000000000178e+00,5.292975924618291584e-19,4.401299352010317686e-19,3.679395488798928041e-20
3.767500000000000071e+00,3.685415496962257463e-19,3.062344516015768131e-19,2.563710409958606842e-20
3.772499999999999964e+00,2.562446501138665792e-19,2.127342848633406424e-19,1.782740078072679334e-20
3.777499999999999858e+00,1.778522679582273979e-19,1.475463518328843130e-19,1.235872453016223221e-20
3.782500000000000195e+00,1.232633368293889374e-19,1.021862676989616251e-19,8.576893564913281939e-21
3.787500000000000089e+00,8.531000928542546653e-20,7.066049261241090981e-20,5.938407113407659607e-21
3.792499999999999982e+00,5.893997594643527601e-20,4.877959749974553887e-20,4.101685943008587927e-21
3.797499999999999876e+00,4.065615774919879900e-20,3.361985284211289867e-20,2.827560081936148742e-21
3.802500000000000213e+00,2.799796301864550063e-20,2.313722708327803704e-20,1.946328706130476664e-21
3.807500000000000107e+00,1.925566771327080932e-20,1.589915912449624388e-20,1.341562097066842446e-21
3.812500000000000000e+00,1.322120081823402735e-20,1.090625149740091961e-20,9.183251809168396194e-22
3.817499999999999893e+00,9.060420797576709104e-21,7.471512880364361379e-21,6.289191491966893550e-22
3.822500000000000231e+00,6.204904305627079514e-21,5.112309624744363760e-21,4.333640547047894140e-22
3.827500000000000124e+00,4.242372292396495643e-21,3.491251088474176023e-21,2.956059482393600856e-22
3.832500000000000018e+00,2.893715165311867010e-21,2.380046957174052270e-21,2.013679880898405016e-22
3.837499999999999911e+00,1.971573654992386798e-21,1.620035048711238794e-21,1.374613410882300605e-22
3.842500000000000249e+00,1.340761057875267752e-21,1.100745591741154092e-21,9.313237797098967783e-23
3.847500000000000142e+00,9.101655290451027021e-22,7.467686428112403613e-22,6.315723974450169620e-23
3.852500000000000036e+00,6.170880184921330553e-22,5.060207638768346851e-22,4.267718549637749481e-23
3.857499999999999929e+00,4.178955803849804850e-22,3.426844333413087074e-22,2.905955840160867736e-23
3.862500000000000266e+00,2.830302217601564651e-22,2.317212089375977182e-22,1.991117487788057522e-23
3.867500000000000160e+00,1.911144796485971441e-22,1.562609634861740334e-22,1.323967878100421920e-23
3.872500000000000053e+00,1.286808715334935102e-22,1.053325215756156387e-22,8.980915625023848176e-24
3.877499999999999947e+00,8.684738309401725641e-23,7.087289268961416327e-23,6.230138528273215153e-24
3.882500000000000284e+00,5.828363922946729142e-23,4.741905013289096160e-23,4.002234010342836161e-24
3.887500000000000178e+00,3.885454344508797867e-23,3.172558381651544526e-23,2.640746695943212410e-24
3.892500000000000071e+00,2.608411067918511884e-23,2.123224675784091996e-23,1.848734233249495761e-24
3.897499999999999964e+00,1.741390098507376014e-23,1.414394784442265047e-23,1.133760622092291611e-24
3.902500000000000302e+00,1.156183637121457883e-23,9.498032477100641367e-24,7.685265776091954710e-25
3.907500000000000195e+00,7.853705165956374689e-24,6.413993250420521824e-24,6.191708116991250519e-25
3.912500000000000089e+00,5.287018169524546008e-24,4.253463420268631209e-24,3.812324876771643317e-25
3.917499999999999982e+00,3.449447059279519866e-24,2.805157625407450064e-24,2.235485554803362443e-25
3.922499999999999876e+00,2.295696418571186679e-24,1.866484528603547976e-24,1.767626107809640418e-25
3.927500000000000213e+00,1.531129938458591907e-24,1.221638567157430015e-24,1.089551726075242487e-25
3.932500000000000107e+00,9.824587584766082635e-25,7.912086636774635906e-25,5.399237298364804955e-26
3.937500000000000000e+00,6.401554471292928051e-25,5.255213776727221370e-25,3.831632483714296117e-26
3.942499999999999893e+00,4.337085006229526006e-25,3.571928809592398723e-25,3.227265432677178821e-26
3.947500000000000231e+00,2.965777203824761812e-25,2.402126788755469230e-25,2.576859516251777996e-26
3.952500000000000124e+00,1.967988408365452418e-25,1.558563535654864473e-25,1.449781833431662036e-26
3.957500000000000018e+00,1.244996646272669553e-25,1.006050062812421754e-25,7.423607785360634024e-27
3.962499999999999911e+00,8.173899320826662425e-26,6.598170619402370357e-26,6.729669651087326214e-27
3.967500000000000249e+00,5.381610212251006173e-26,4.196547703978975827e-26,3.223193720385472243e-27
3.972500000000000142e+00,3.291747583099816060e-26,2.726469739128831064e-26,1.093042706216603545e-27
3.977500000000000036e+00,2.261894168370561991e-26,1.897882980654091852e-26,2.427008550762531030e-27
3.982499999999999929e+00,1.618494607087846343e-26,1.224662868243619845e-26,1.487692148155226329e-27
3.987500000000000266e+00,9.403376529440063369e-27,7.599691941376820873e-27,7.054264915144046335e-29
3.992500000000000160e+00,6.142505693390173873e-27,5.346007376322737212e-27,7.831557314743422524e-28
3.997500000000000053e+00,4.752641548033463093e-27,3.342480828925592853e-27,6.373194576326243332e-28
4.002500000000000391e+00,2.436193444381078273e-27,1.796222546987017449e-27,-1.765856588259592500e-28
4.007500000000000284e+00,1.337167186259762948e-27,1.262103926375640680e-27,1.231448975675926858e-28
4.012500000000000178e+00,1.202595309916132207e-27,8.446328723767817408e-28,1.227210660788307870e-28
4.017500000000000071e+00,6.057442126643419310e-28,5.598814119044241082e-28,-8.004377467012787179e-29
4.022499999999999964e+00,5.280681095615914691e-28,4.809147681809389505e-28,1.997485534293916511e-28
4.027499999999999858e+00,5.135293988436385621e-28,2.389467555957748368e-28,5.774898633697434802e-29
4.032499999999999751e+00,1.176768020852787274e-28,1.305088085251071172e-28,-7.815666389414449223e-29
4.037499999999999645e+00,1.966488959900132771e-28,1.682040705608146749e-28,1.701069931866903837e-28
4.042500000000000426e+00,2.910212040404773479e-28,4.984614441968655138e-29,1.184348754995646946e-28
4.047500000000000320e+00,5.673627082447612394e-29,-2.661859296509681746e-29,-1.991737098788052211e-29
4.052500000000000213e+00,1.948050413693315513e-29,-8.470046855766363523e-31,3.204224976611486240e-29
4.057500000000000107e+00,5.274109847411912045e-29,-3.276113157629240675e-29,2.695764923534465323e-29
4.062500000000000000e+00,3.412910702529854899e-29,-2.684425833341471508e-29,6.754174050061486378e-29
4.067499999999999893e+00,1.547799334863287462e-28,5.447742396731655479e-29,1.751520886630743364e-28
4.072499999999999787e+00,2.173798833433667486e-28,1.002376774511811571e-28,1.275395489815235933e-28
4.077499999999999680e+00,1.210504308425485128e-28,1.108080768471277733e-28,5.734387284174312075e-29
4.082500000000000462e+00,1.285972262857684589e-28,9.188326683689169481e-29,1.817338323642766201e-28
4.087500000000000355e+00,3.224775661822791946e-28,2.259533337878767656e-29,4.469056450554768373e-28
4.092500000000000249e+00,6.209275486771944541e-28,-3.749065040480485352e-29,7.643199058380660742e-28
4.097500000000000142e+00,9.430898477215417177e-28,-5.897265938140219911e-29,1.017900195077427412e-27
4.102500000000000036e+00,1.102332491654743531e-27,-5.739821928152939549e-29,1.050266484062661245e-27
4.107499999999999929e+00,1.003648401455766139e-27,-1.518953760506455654e-30,8.705040623519514731e-28
4.112499999999999822e+00,7.550249954990581326e-28,1.018868988618869226e-28,6.007256159206397425e-28
4.117499999999999716e+00,4.917084970644357251e-28,1.736436237976087867e-28,3.771309568040698703e-28
4.122500000000000497e+00,3.505732922954333509e-28,1.669728886536921465e-28,3.250547688345655353e-28
4.127500000000000391e+00,3.809204843103521377e-28,1.010961045115787331e-28,3.861524986120599927e-28
4.132500000000000284e+00,4.182872307857739919e-28,2.783753757463441551e-29,3.526851377889510338e-28
4.137500000000000178e+00,2.992243743140516834e-28,-1.040028744768030237e-29,1.688741860565505148e-28
4.142500000000000071e+00,9.566953481273430049e-29,-1.507785902088862123e-29,1.602779549518344091e-31
4.147499999999999964e+00,2.376592737925299005e-30,-1.417946788258088880e-29,2.724331955162666283e-30
4.152499999999999858e+00,8.772192673493574865e-29,-2.602705943780943961e-29,1.397496577311205687e-28
4.157499999999999751e+00,2.303571685104919047e-28,-4.820412166448410974e-29,2.527049623242235790e-28
4.162499999999999645e+00,2.873079043151948387e-28,-6.377743228333881341e-29,2.553909376874111155e-28
4.167500000000000426e+00,2.411771165386843249e-28,-6.132401250099049761e-29,1.842711744478381287e-28
4.172500000000000320e+00,1.563850699556629212e-28,-4.831171879329511695e-29,1.048795726033151178e-28
4.177500000000000213e+00,8.526227552282805171e-29,-3.740936815490068062e-29,5.356126609091831760e-29
4.182500000000000107e+00,5.006047545456689847e-29,-3.007446004595544146e-29,4.186433479043459206e-29
4.187500000000000000e+00,5.307771551056977311e-29,-1.963214839645124390e-29,6.258827816390228823e-29
4.192499999999999893e+00,8.106441230172121878e-29,-2.862070687691031430e-30,9.890791935341073301e-29
4.197499999999999787e+00,1.207801016677974952e-28,1.536993051099327312e-29,1.429451092220657153e-28
4.202499999999999680e+00,1.711336447726471184e-28,2.702412634831784123e-29,1.961770629808915101e-28
4.207500000000000462e+00,2.291527390583953101e-28,2.797016952342377755e-29,2.480693966111343862e-28
4.212500000000000355e+00,2.719616452077410018e-28,1.956267408876227836e-29,2.707637108190553619e-28
4.217500000000000249e+00,2.709782302490296665e-28,5.397458180692144405e-30,2.466897534096311371e-28
4.222500000000000142e+00,2.246858241570308669e-28,-1.101575991025864307e-29,1.919024405136605482e-28
4.227500000000000036e+00,1.644424777580847151e-28,-2.560529213101971022e-29,1.433073590298849079e-28
4.232499999999999929e+00,1.288756434843568541e-28,-3.346825938321970787e-29,1.325193510464585671e-28
4.237499999999999822e+00,1.449575907660519044e-28,-3.185846755148762226e-29,1.798569772485116632e-28
4.242499999999999716e+00,2.301603803111381828e-28,-2.400636013298642550e-29,2.984662510699686575e-28
4.247500000000000497e+00,3.895475330436677125e-28,-1.892439129572152986e-29,4.814960679464033865e-28
4.252500000000000391e+00,5.960674278169083643e-28,-2.599362222893775998e-29,6.834395958996616098e-28
4.257500000000000284e+00,7.847524085542801067e-28,-4.821156734153187452e-29,8.325258142431955218e-28
4.262500000000000178e+00,8.861694198402975717e-28,-7.936206165665764509e-29,8.761829223430615632e-28
4.267500000000000071e+00,8.734163388029227721e-28,-1.073468519351487402e-28,8.157927787791033562e-28
4.272499999999999964e+00,7.751643453984953180e-28,-1.213810040211909124e-28,6.964410075566538601e-28
4.277499999999999858e+00,6.447193141820808589e-28,-1.180575882420330325e-28,5.667554138029761126e-28
4.282499999999999751e+00,5.198375259498673269e-28,-1.021525963535814337e-28,4.494496022478653693e-28
4.287500000000000533e+00,4.086663376491785063e-28,-8.205591069182595325e-29,3.429489026736938899e-28
4.292500000000000426e+00,3.042754219489984695e-28,-6.395589276835278396e-29,2.415500252144248084e-28
4.297500000000000320e+00,2.051982066147679449e-28,-4.944722688126864639e-29,1.499757663839686586e-28
4.302500000000000213e+00,1.215301008722931159e-28,-3.745253076364847247e-29,8.051277821795064333e-29
4.307500000000000107e+00,6.488104148996547662e-29,-2.738268765658238464e-29,4.003952981771626665e-29
4.312500000000000000e+00,3.626599507786340875e-29,-2.034439846572545369e-29,2.303088089844828003e-29
4.317499999999999893e+00,2.603860784360852447e-29,-1.802785024308832372e-29,1.859848703717619485e-29
4.322499999999999787e+00,2.576585923828153654e-29,-2.083141519189381783e-29,2.360848611760322815e-29
4.327499999999999680e+00,3.847372084488048947e-29,-2.647992928811185513e-29,4.681796081142041178e-29
4.332500000000000462e+00,7.519699280731443768e-29,-2.980706314855090286e-29,9.842337915466244310e-29
4.337500000000000355e+00,1.406389030059117957e-28,-2.451449265714545340e-29,1.755129479659839871e-28
4.342500000000000249e+00,2.233077376366287626e-28,-6.960475470983921944e-30,2.595397497241309094e-28
4.347500000000000142e+00,3.018674167723494279e-28,2.033631121531032201e-29,3.298256082988726366e-28
4.352500000000000036e+00,3.617432401653285176e-28,4.899451091366811816e-29,3.786563241498032021e-28
4.357499999999999929e+00,4.029959864673176023e-28,6.970394513589210077e-29,4.101589821812422715e-28
4.362499999999999822e+00,4.295055942089322459e-28,7.809686753238572180e-29,4.242048608006886158e-28
4.367499999999999716e+00,4.331698752095867088e-28,7.659554956153240915e-29,4.069348724102858538e-28
4.372500000000000497e+00,3.958328554432540953e-28,7.107056195244089597e-29,3.436995323092901909e-28
4.377500000000000391e+00,3.111929482152838873e-28,6.595199646268333389e-29,2.422462397049013420e-28
4.382500000000000284e+00,2.025524898622446007e-28,6.217993266214834848e-29,1.386038410176298403e-28
4.387500000000000178e+00,1.139327824921064832e-28,5.879669493954538357e-29,7.581653642860147849e-29
4.392500000000000071e+00,8.079499447387916414e-29,5.540846617914287985e-29,7.500636249650553665e-29
4.397499999999999964e+00,1.076310803151775223e-28,5.277097499692813850e-29,1.246253633892332273e-28
4.402499999999999858e+00,1.701762813156674509e-28,5.153092762964819456e-29,1.932199174125249803e-28
4.407499999999999751e+00,2.349879353227666058e-28,5.115553013435139612e-29,2.500875037959772658e-28
4.412500000000000533e+00,2.772935884079680791e-28,5.039245701121871637e-29,2.774245107780003314e-28
4.417500000000000426e+00,2.867132967642601864e-28,4.857864048316790464e-29,2.709531849852272354e-28
4.422500000000000320e+00,2.642901937929142787e-28,4.622129127447743857e-29,2.358662505562901732e-28
4.427500000000000213e+00,2.185828202306594014e-28,4.425406730869360825e-29,1.838670852765639885e-28
4.432500000000000107e+00,1.636246045490678135e-28,4.286342071471417213e-29,1.310389335273650441e-28
4.437500000000000000e+00,1.161712505753101178e-28,4.115723668802103488e-29,9.344495246116385836e-29
4.442499999999999893e+00,8.974576085418134790e-29,3.799647427869371782e-29,8.006027742233171961e-29
4.447499999999999787e+00,8.750697530229087252e-29,3.315478620301103775e-29,8.728503340974261964e-29
4.452499999999999680e+00,9.962539415162512142e-29,2.773264005624675042e-29,1.004922213146012244e-28
4.457500000000000462e+00,1.090865031127694192e-28,2.349315597306447801e-29,1.034569393875578307e-28
4.462500000000000355e+00,1.031774450903453464e-28,2.167139740030476985e-29,8.956684814454044361e-29
4.467500000000000249e+00,8.230354748940879240e-29,2.208417458913880152e-29,6.621092542710491135e-29
4.472500000000000142e+00,5.919061282047545957e-29,2.302605169793533447e-29,4.893328997917393895e-29
4.477500000000000036e+00,4.941097558581455920e-29,2.195972029700819336e-29,5.048801315624451277e-29
4.482499999999999929e+00,6.134808617011406902e-29,1.670164267832341348e-29,7.385536041905906164e-29
4.487499999999999822e+00,9.345946204229976453e-29,6.610920553820691211e-30,1.139814079664115280e-28
4.492499999999999716e+00,1.394772166211980035e-28,-6.829910936516921611e-30,1.647822905747961411e-28
4.497500000000000497e+00,1.950128603752437109e-28,-2.048978409110064020e-29,2.236101636251322041e-28
4.502500000000000391e+00,2.585539047606275563e-28,-3.098681738099876086e-29,2.887547430772201970e-28
4.507500000000000284e+00,3.261969088383228642e-28,-3.621446598283050641e-29,3.531701188077165242e-28
4.512500000000000178e+00,3.863942819505666033e-28,-3.606020386851209479e-29,4.020455089668391605e-28
4.517500000000000071e+00,4.216960167238946064e-28,-3.196942101095959688e-29,4.186229930848703181e-28
4.522499999999999964e+00,4.179960142581150010e-28,-2.584299199550077566e-29,3.946587353793557721e-28
4.527499999999999858e+00,3.742221751184439076e-28,-1.912196045440001950e-29,3.368647398400000666e-28
4.532499999999999751e+00,3.042136727548501622e-28,-1.256349679207891919e-29,2.637025685432521982e-28
4.537500000000000533e+00,2.291050414559054128e-28,-6.563917104067780732e-30,1.952151794086965832e-28
4.542500000000000426e+00,1.665264589415924148e-28,-1.531535471339891227e-30,1.440602648529849271e-28
4.547500000000000320e+00,1.246390852380521924e-28,2.040675247730515962e-30,1.135047833841592344e-28
4.552500000000000213e+00,1.033985461457564176e-28,3.778096908868342493e-30,1.010328285083886928e-28
4.557500000000000107e+00,9.885928607012428657e-29,3.655791130175031405e-30,1.020108025280060961e-28
4.562500000000000000e+00,1.053979758037536497e-28,2.061257953906521420e-30,1.102103410553952935e-28
4.567499999999999893e+00,1.152827458709729708e-28,-3.340447491120280324e-31,1.171572568558920471e-28
4.572499999999999787e+00,1.190632155418491456e-28,-2.801126373849053426e-30,1.139860000524880617e-28
4.577499999999999680e+00,1.091911927438119876e-28,-4.768973486185487589e-30,9.609892970873938748e-29
4.582500000000000462e+00,8.478474469088370382e-29,-5.948521819377523466e-30,6.676291846008679061e-29
4.587500000000000355e+00,5.298915753681422008e-29,-6.322567867832668207e-30,3.574667133913640279e-29
4.592500000000000249e+00,2.486922679146286797e-29,-6.019758011320880350e-30,1.334332935791487046e-29
4.597500000000000142e+00,8.616348496295578974e-30,-5.163635890950498185e-30,4.250695900340103144e-30
4.602500000000000036e+00,5.191474238850913807e-30,-3.810886768987916380e-30,5.806059884004507225e-30
4.607499999999999929e+00,9.290846322945365278e-30,-2.022386027992283557e-30,1.127315770282348646e-29
4.612499999999999822e+00,1.411864164785392375e-29,7.329713092834569673e-33,1.497711020239628670e-29
4.617499999999999716e+00,1.588778080315632289e-29,1.896271931712532132e-30,1.533350005243967151e-29
4.622500000000000497e+00,1.502488447283618262e-29,3.174153347106984203e-30,1.424000009412757154e-29
4.627500000000000391e+00,1.416668810575715161e-29,3.488007694121774417e-30,1.431128740224436197e-29
4.632500000000000284e+00,1.531615174726076862e-29,2.783703266398360498e-30,1.657016976503851647e-29
4.637500000000000178e+00,1.843279791009155836e-29,1.350647781631685135e-30,2.008059911113412726e-29
4.642500000000000071e+00,2.197467319219881725e-29,-2.911445705292381906e-31,2.310932097112890095e-29
4.647499999999999964e+00,2.430641294348011712e-29,-1.593533137993421282e-30,2.441500847382487799e-29
4.652499999999999858e+00,2.462856152534012690e-29,-2.172744335788114672e-30,2.367953141135790803e-29
4.657499999999999751e+00,2.295875157907243368e-29,-1.918314245921155852e-30,2.115328838492240564e-29
4.662500000000000533e+00,1.965009018404231735e-29,-9.942995865406206817e-31,1.722298249328252501e-29
4.667500000000000426e+00,1.514597413264829851e-29,2.495613617367355170e-31,1.240717733092166778e-29
4.672500000000000320e+00,1.016774020907965100e-29,1.415449807631721833e-30,7.646635604158470090e-30
4.677500000000000213e+00,5.947686799344628917e-30,2.194637490009287385e-30,4.371499940367299905e-30
4.682500000000000107e+00,4.022815297507262524e-30,2.459657179785341499e-30,4.022076423450515838e-30
4.687500000000000000e+00,5.525238061990828986e-30,2.283736389250129704e-30,7.233081034086665718e-30
4.692499999999999893e+00,1.041274828265398902e-29,1.886344230628344678e-30,1.325841571142906737e-29
4.697499999999999787e+00,1.722349151878114649e-29,1.531352697203464584e-30,2.010690977463593640e-29
4.702499999999999680e+00,2.360920033694530139e-29,1.420991663344822136e-30,2.538481310763554022e-29
4.707500000000000462e+00,2.737949378172445195e-29,1.626613121079160865e-30,2.737436101365200691e-29
4.712500000000000355e+00,2.746586613859791928e-29,2.078028590846734530e-30,2.574564053541820873e-29
4.717500000000000249e+00,2.429037577175794179e-29,2.607150975180946383e-30,2.155346907568329460e-29
4.722500000000000142e+00,1.940477454251053409e-29,3.021282927021385903e-30,1.660173988181344888e-29
4.727500000000000036e+00,1.467401319220205219e-29,3.174366769057372848e-30,1.257845078512582410e-29
4.732499999999999929e+00,1.146884811496296842e-29,3.011015100118603406e-30,1.040958281346364801e-29
4.737499999999999822e+00,1.023865911436208609e-29,2.572644978236141619e-30,1.007976438398029565e-29
4.742499999999999716e+00,1.056975830641704950e-29,1.970359061022365312e-30,1.088628238027290037e-29
4.747500000000000497e+00,1.157958917736901592e-29,1.339817622186364524e-30,1.189982623545019268e-29
4.752500000000000391e+00,1.238394329005131008e-29,7.966623515189694495e-31,1.237668885807457043e-29
4.757500000000000284e+00,1.242068817575129801e-29,4.073726573523281951e-31,1.196890739290169934e-29
4.762500000000000178e+00,1.154692031813608111e-29,1.822054079296987738e-31,1.071814752894808944e-29
4.767500000000000071e+00,9.951734496902124749e-30,8.773690166854295162e-32,8.914479325757642378e-30
4.772499999999999964e+00,7.986109299641665302e-30,7.003828315125208972e-32,6.923456994638201260e-30
4.777499999999999858e+00,6.002818183300150111e-30,7.773942717010798168e-32,5.054018356639658032e-30
4.782499999999999751e+00,4.256191706566280725e-30,7.698332938608611607e-32,3.493809669916682928e-30
4.787500000000000533e+00,2.869380254598385546e-30,5.545072755058037368e-32,2.304846560939175298e-30
4.792500000000000426e+00,1.852453136575655366e-30,1.752609674762258473e-32,1.457589072302785403e-30
4.797500000000000320e+00,1.147059013698790487e-30,-2.466084804334407558e-32,8.794731389403562248e-31
4.802500000000000213e+00,6.748398733625125899e-31,-5.959662515561434901e-32,4.978094400945679595e-31
4.807500000000000107e+00,3.724824307205340343e-31,-8.127076852876309541e-32,2.640970189240013761e-31
4.812500000000000000e+00,2.049819452533739202e-31,-9.002779909035182734e-32,1.564466440378315231e-31
4.817499999999999893e+00,1.589435450009052170e-31,-9.052524872200865761e-32,1.664490968341717787e-31
4.822499999999999787e+00,2.258671309545069522e-31,-8.858782070893319677e-32,2.822799493296056110e-31
4.827499999999999680e+00,3.875277088861266204e-31,-8.850559662710067823e-32,4.785630057263804932e-31
4.832500000000000462e+00,6.111970464382607884e-31,-9.163534014701765711e-32,7.170670347053287205e-31
4.837500000000000355e+00,8.550142231057731224e-31,-9.644634158750606183e-32,9.552797347052224780e-31
4.842500000000000249e+00,1.078182378060921921e-30,-9.964083776394379503e-32,1.156468279452227197e-30
4.847500000000000142e+00,1.249646817964747482e-30,-9.773381214292520177e-32,1.296025180606166794e-30
4.852500000000000036e+00,1.351768469712447566e-30,-8.846715031414134078e-32,1.362609848804866810e-30
4.857499999999999929e+00,1.379327953359761364e-30,-7.160274235951813963e-32,1.355793103102834944e-30
4.862499999999999822e+00,1.336376810637898257e-30,-4.891983458000635273e-32,1.282865910578983710e-30
4.867499999999999716e+00,1.233288456984125449e-30,-2.354243846969340234e-32,1.156459364884461894e-30
4.872500000000000497e+00,1.084865832856241708e-30,1.060870820818470284e-33,9.930541881601421314e-31
4.877500000000000391e+00,9.090135537524814927e-31,2.200475667340914912e-32,8.115715058714115449e-31
4.882500000000000284e+00,7.251074703316515971e-31,3.754832216680077425e-32,6.313662123906288186e-31
4.887500000000000178e+00,5.516881110920870396e-31,4.719536971991457744e-32,4.696476371875312585e-31
4.892500000000000071e+00,4.038446752057007258e-31,5.143046758582653315e-32,3.389779181199289438e-31
4.897499999999999964e+00,2.910800344442888744e-31,5.129050098602672694e-32,2.456575534581229228e-31
4.902499999999999858e+00,2.163609372338515461e-31,4.796549040251043609e-32,1.895017429218808054e-31
4.907499999999999751e+00,1.766104331424821991e-31,4.254207940276931881e-32,1.649905282525821384e-31
4.912500000000000533e+00,1.643827174669574777e-31,3.590592929862815009e-32,1.633251986531012111e-31
4.917500000000000426e+00,1.701173742884142828e-31,2.875199320934483602e-32,1.747183892202464027e-31
4.922500000000000320e+00,1.843032951594469229e-31,2.163202213586050793e-32,1.903124112775685025e-31
4.927500000000000213e+00,1.990564424593158320e-31,1.498750080724838781e-32,2.033722256691120333e-31
4.932500000000000107e+00,2.089100299406528749e-31,9.151004544724320341e-33,2.097007023641250822e-31
4.937500000000000000e+00,2.108952139286991591e-31,4.328255074494584206e-33,2.074550343043460715e-31
4.942499999999999893e+00,2.041598016765048713e-31,5.852101421489418805e-34,1.966422132705556770e-31
4.947499999999999787e+00,1.894031155659337276e-31,-2.140962226536110169e-33,1.785427449442020739e-31
4.952499999999999680e+00,1.683293086082697919e-31,-4.003498371397132213e-33,1.552077713196638832e-31
4.957500000000000462e+00,1.432042968424726522e-31,-5.191756428795411364e-33,1.290631148053993009e-31
4.962500000000000355e+00,1.165065735174174717e-31,-5.879842205363250685e-33,1.025858509322375330e-31
4.967500000000000249e+00,9.062518137032644803e-32,-6.194386398577048918e-33,7.801195799255916088e-32
4.972500000000000142e+00,6.757764144671780018e-32,-6.208253883606206780e-33,5.707009431337144869e-32
4.977500000000000036e+00,4.876669280946748816e-32,-5.956103972223105908e-33,4.078016332525115944e-32
4.982499999999999929e+00,3.482903591593047691e-32,-5.460415459746444054e-33,2.937251433061851390e-32
4.987499999999999822e+00,2.562691477449649077e-32,-4.755165406925134282e-33,2.236153708357343299e-32
4.992499999999999716e+00,2.039457123053222886e-32,-3.898122291509959464e-33,1.875844491462121560e-32
4.997500000000000497e+00,1.799864330880890858e-32,-2.969039993429442872e-33,1.735987941257212101e-32
5.002500000000000391e+00,1.723355512855905088e-32,-2.056914699857686114e-33,1.702703534417254184e-32
5.007500000000000284e+00,1.706849390621273834e-32,-1.242818498379676623e-33,1.688341550142945241e-32
5.012500000000000178e+00,1.679083804280504866e-32,-5.850547049357096894e-34,1.639806722108949899e-32
5.017500000000000071e+00,1.603486954663989533e-32,-1.111900496927283894e-34,1.536443023097115368e-32
5.022499999999999964e+00,1.472279390006020536e-32,1.817090226343034951e-34,1.381390064221261489e-32
5.027499999999999858e+00,1.296335942874594983e-32,3.201916885454181403e-34,1.190999265908429679e-32
5.032499999999999751e+00,1.095012821615387805e-32,3.440927354708379192e-34,9.857661104653199354e-33
5.037500000000000533e+00,8.884999366607339477e-33,2.961534625292939494e-34,7.843602208745935972e-33
5.042500000000000426e+00,6.934136958294167032e-33,2.140747040081024423e-34,6.007265944477462921e-33
5.047500000000000320e+00,5.210896802860926280e-33,1.260876515350231417e-34,4.433901416620637068e-33
5.052500000000000213e+00,3.775814531076066768e-33,4.985528007589783097e-35,3.159800010865662106e-33
5.057500000000000107e+00,2.644944971587878208e-33,-6.264474910882122368e-36,2.182643833461343421e-33
5.062500000000000000e+00,1.801161611514629023e-33,-4.077836641606788053e-35,1.473144395520712113e-33
5.067499999999999893e+00,1.205787016188584712e-33,-5.642222630967071620e-35,9.862331609651473274e-34
5.072499999999999787e+00,8.092965858046898295e-34,-5.792660814680696545e-35,6.708630790578027929e-34
5.077499999999999680e+00,5.602553757513726522e-34,-5.041385958659079781e-35,4.777010203819437893e-34
5.082500000000000462e+00,4.118475825473619077e-34,-3.841451821356015145e-35,3.642481824568935385e-34
5.087500000000000355e+00,3.257331578905236782e-34,-2.538242342885034270e-35,2.973776682812616817e-34
5.092500000000000249e+00,2.734684598534480130e-34,-1.356866754149693342e-35,2.537458191817136196e-34
